,Date,VOO,MRO,HD,PTC,PKG,WHR,YUM,GIS,PPG,SYY,BIIB,DIS,JNJ,NVDA,GOOGL,AMZN,AAPL,MSFT,VOO_10day_MA,VOO_50day_MA,VOO_200day_MA,MRO_10day_MA,MRO_50day_MA,MRO_200day_MA,HD_10day_MA,HD_50day_MA,HD_200day_MA,PTC_10day_MA,PTC_50day_MA,PTC_200day_MA,PKG_10day_MA,PKG_50day_MA,PKG_200day_MA,WHR_10day_MA,WHR_50day_MA,WHR_200day_MA,YUM_10day_MA,YUM_50day_MA,YUM_200day_MA,GIS_10day_MA,GIS_50day_MA,GIS_200day_MA,PPG_10day_MA,PPG_50day_MA,PPG_200day_MA,SYY_10day_MA,SYY_50day_MA,SYY_200day_MA,BIIB_10day_MA,BIIB_50day_MA,BIIB_200day_MA,DIS_10day_MA,DIS_50day_MA,DIS_200day_MA,JNJ_10day_MA,JNJ_50day_MA,JNJ_200day_MA,NVDA_10day_MA,NVDA_50day_MA,NVDA_200day_MA,GOOGL_10day_MA,GOOGL_50day_MA,GOOGL_200day_MA,AMZN_10day_MA,AMZN_50day_MA,AMZN_200day_MA,AAPL_10day_MA,AAPL_50day_MA,AAPL_200day_MA,MSFT_10day_MA,MSFT_50day_MA,MSFT_200day_MA,VOO_5day_mvg_return,VOO_20day_mvg_return,VOO_260day_mvg_return,MRO_5day_mvg_return,MRO_20day_mvg_return,MRO_260day_mvg_return,HD_5day_mvg_return,HD_20day_mvg_return,HD_260day_mvg_return,PTC_5day_mvg_return,PTC_20day_mvg_return,PTC_260day_mvg_return,PKG_5day_mvg_return,PKG_20day_mvg_return,PKG_260day_mvg_return,WHR_5day_mvg_return,WHR_20day_mvg_return,WHR_260day_mvg_return,YUM_5day_mvg_return,YUM_20day_mvg_return,YUM_260day_mvg_return,GIS_5day_mvg_return,GIS_20day_mvg_return,GIS_260day_mvg_return,PPG_5day_mvg_return,PPG_20day_mvg_return,PPG_260day_mvg_return,SYY_5day_mvg_return,SYY_20day_mvg_return,SYY_260day_mvg_return,BIIB_5day_mvg_return,BIIB_20day_mvg_return,BIIB_260day_mvg_return,DIS_5day_mvg_return,DIS_20day_mvg_return,DIS_260day_mvg_return,JNJ_5day_mvg_return,JNJ_20day_mvg_return,JNJ_260day_mvg_return,NVDA_5day_mvg_return,NVDA_20day_mvg_return,NVDA_260day_mvg_return,GOOGL_5day_mvg_return,GOOGL_20day_mvg_return,GOOGL_260day_mvg_return,AMZN_5day_mvg_return,AMZN_20day_mvg_return,AMZN_260day_mvg_return,AAPL_5day_mvg_return,AAPL_20day_mvg_return,AAPL_260day_mvg_return,MSFT_5day_mvg_return,MSFT_20day_mvg_return,MSFT_260day_mvg_return
0,9/9/2010 0:00,81.65,15.46,22.82,17.91,16.95,56.92,25.49,25.14,28.62,20.49,57.01,29.68,43.42,2.34,238.33,140.38,8.07,18.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9/10/2010 0:00,82.02,15.72,23.03,17.73,17.08,54.87,25.88,25.52,29.22,20.69,57.68,29.75,43.54,2.31,238.31,142.44,8.08,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9/13/2010 0:00,83.05,15.69,23.27,18.32,17.33,53.79,26.47,25.14,29.58,20.83,57.81,29.85,43.78,2.44,241.38,145.07,8.19,19.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9/14/2010 0:00,83.04,15.59,23.26,18.23,17.17,54.31,26.46,25.02,29.46,20.67,57.91,29.66,43.97,2.42,240.46,145.75,8.22,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9/15/2010 0:00,83.24,15.62,23.23,18.42,17.46,54.65,26.69,25.12,29.58,20.87,58.42,29.8,44.31,2.43,240.56,145.45,8.29,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019473362,,,0.010349288,,,0.017966696,,,0.028475712,,,0.030088496,,,-0.039880534,,,0.047077285,,,-0.000795545,,,0.033542977,,,0.018545632,,,0.024732503,,,0.004043127,,,0.020497467,,,0.038461538,,,0.009356774,,,0.036116256,,,0.027261462,,,0.046153846,,
5,9/16/2010 0:00,83.21,15.57,23.24,18.35,17.55,54.5,26.63,25.21,29.82,20.93,57.67,29.76,44.49,2.43,240.77,148.13,8.48,19.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014508656,,,-0.009541985,,,0.009118541,,,0.034968979,,,0.027517564,,,-0.006743211,,,0.028979907,,,-0.012147335,,,0.020533881,,,0.011599807,,,-0.00017337,,,0.000336134,,,0.021819017,,,0.051948052,,,0.010322689,,,0.039946644,,,0.04950495,,,0.0625,,
6,9/17/2010 0:00,83.29,15.38,23.19,18.74,17.68,55.94,26.59,24.82,29.75,20.98,57.92,30.1,44.69,2.42,245.32,148.32,8.44,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002889825,,,-0.019757808,,,-0.003437903,,,0.022925764,,,0.020196192,,,0.039970255,,,0.004533434,,,-0.012728719,,,0.005747126,,,0.007201152,,,0.001902785,,,0.008375209,,,0.020785747,,,-0.008196721,,,0.016322811,,,0.022402978,,,0.030525031,,,0.00456621,,
7,9/20/2010 0:00,84.65,15.73,23.78,19.38,16.84,59.99,27.08,24.82,30,21.28,57.8,30.4,45.07,2.46,254.39,151.3,8.69,19.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019388247,,,0.008980115,,,0.022355976,,,0.06308283,,,-0.019219569,,,0.104584791,,,0.023431595,,,-0.007993605,,,0.018329939,,,0.029511369,,,-0.001899499,,,0.024949427,,,0.025017057,,,0.016528926,,,0.057930633,,,0.038078902,,,0.057177616,,,0.015776081,,
8,9/21/2010 0:00,84.39,15.69,23.99,19.07,16.58,58.93,26.99,24.47,29.81,21.38,58.23,30.05,44.96,2.59,256.99,150.73,8.7,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013815473,,,0.004481434,,,0.032716315,,,0.035287731,,,-0.050400916,,,0.07831656,,,0.011240165,,,-0.025875796,,,0.007775524,,,0.024436991,,,-0.003252311,,,0.008389262,,,0.014669375,,,0.065843621,,,0.068298969,,,0.036301134,,,0.049457177,,,0.001014199,,
9,9/22/2010 0:00,83.94,15.56,23.96,18.62,16.27,57.51,27.01,25.13,29.76,21.41,54.86,29.61,44.98,2.62,258.26,151.83,8.82,19.32,83.248,,,15.601,,,23.377,,,18.477,,,17.091,,,56.141,,,26.529,,,25.039,,,29.56,,,20.953,,,57.531,,,29.866,,,44.321,,,2.446,,,245.477,,,146.94,,,8.398,,,19.536,,,0.008772984,,,-0.000642261,,,0.030981067,,,0.014713896,,,-0.072934473,,,0.055229358,,,0.014269621,,,-0.003173344,,,-0.002012072,,,0.022933588,,,-0.048725507,,,-0.005040323,,,0.011013711,,,0.0781893,,,0.07264194,,,0.02497806,,,0.04009434,,,-0.028657617,,
10,9/23/2010 0:00,83.24,15.3,23.93,18.5,16.27,56.98,26.63,24.79,29.5,21.25,55.24,28.85,44.87,2.67,257,152.85,8.86,19.18,83.407,,,15.585,,,23.488,,,18.536,,,17.023,,,56.147,,,26.643,,,25.004,,,29.648,,,21.029,,,57.354,,,29.783,,,44.466,,,2.479,,,247.344,,,148.187,,,8.477,,,19.569,,,-0.000600312,,,-0.00520156,,,0.031910306,,,-0.01280683,,,-0.079751131,,,0.018591348,,,0.001504325,,,-0.001208703,,,-0.008403361,,,0.012869399,,,-0.046270718,,,-0.041528239,,,0.004027747,,,0.103305785,,,0.047611283,,,0.030542071,,,0.049763033,,,-0.031313131,,
11,9/24/2010 0:00,84.94,15.67,24.55,19.13,16.73,59.45,27.03,25.55,30.11,21.56,56.42,29.25,45.11,2.82,263.91,160.73,8.96,19.45,83.699,,,15.58,,,23.64,,,18.676,,,16.988,,,56.605,,,26.758,,,25.007,,,29.737,,,21.116,,,57.228,,,29.733,,,44.623,,,2.53,,,249.904,,,150.016,,,8.565,,,19.642,,,0.003425871,,,-0.003814367,,,0.032380151,,,-0.012899897,,,-0.006532067,,,-0.0090015,,,-0.001846381,,,0.029411765,,,0.003666667,,,0.013157895,,,-0.023875433,,,-0.037828947,,,0.000887508,,,0.146341463,,,0.037422855,,,0.062326504,,,0.031070196,,,-0.025551102,,
12,9/27/2010 0:00,84.54,15.66,24.52,18.99,16.86,58.37,26.95,25.21,30.05,21.25,54.79,29,45.03,2.76,265.47,159.37,8.93,19.42,83.848,,,15.577,,,23.765,,,18.743,,,16.941,,,57.063,,,26.806,,,25.014,,,29.784,,,21.158,,,56.926,,,29.648,,,44.748,,,2.562,,,252.313,,,151.446,,,8.639,,,19.613,,,0.001777462,,,-0.001912046,,,0.022092539,,,-0.004195071,,,0.016887817,,,-0.0095028,,,-0.00148203,,,0.030241112,,,0.00805099,,,-0.006080449,,,-0.059076078,,,-0.034941764,,,0.00155694,,,0.065637066,,,0.032997393,,,0.057321038,,,0.026436782,,,-0.01621074,,
13,9/28/2010 0:00,85.09,15.81,24.68,19.05,16.96,59.29,26.99,25.36,30.2,21.25,55.42,28.94,45.32,2.75,263.85,159.7,8.8,19.38,84.053,,,15.599,,,23.907,,,18.825,,,16.92,,,57.561,,,26.859,,,25.048,,,29.858,,,21.216,,,56.677,,,29.576,,,44.883,,,2.595,,,254.652,,,152.841,,,8.697,,,19.586,,,0.013700262,,,0.016066838,,,0.030050083,,,0.023093448,,,0.042409342,,,0.030951139,,,-0.000740466,,,0.009152407,,,0.014784946,,,-0.007473143,,,0.010207802,,,-0.022627491,,,0.007558915,,,0.049618321,,,0.021644854,,,0.051834288,,,-0.002267574,,,0.00310559,,
14,9/29/2010 0:00,84.69,16.06,24.68,19.21,16.86,60.64,26.9,25.3,30.1,21.02,55.36,28.75,45.23,2.73,264.11,158.99,8.81,19.23,84.198,,,15.643,,,24.052,,,18.904,,,16.86,,,58.16,,,26.88,,,25.066,,,29.91,,,21.231,,,56.371,,,29.471,,,44.975,,,2.625,,,257.007,,,154.195,,,8.749,,,19.537,,,0.01741951,,,0.049673203,,,0.031341412,,,0.038378378,,,0.036263061,,,0.064233064,,,0.010138941,,,0.020572812,,,0.020338983,,,-0.010823529,,,0.002172339,,,-0.003466205,,,0.008023178,,,0.02247191,,,0.02766537,,,0.040170101,,,-0.005643341,,,0.002606882,,
15,9/30/2010 0:00,84.56,16.1,24.58,19.54,16.83,60.8,26.77,25.07,30.06,20.69,56.12,28.83,44.97,2.68,263.16,157.06,8.7,19.23,84.333,,,15.696,,,24.186,,,19.023,,,16.788,,,58.79,,,26.894,,,25.052,,,29.934,,,21.207,,,56.216,,,29.378,,,45.023,,,2.65,,,259.246,,,155.088,,,8.771,,,19.471,,,-0.004473746,,,0.02744097,,,0.001221996,,,0.021432305,,,0.005977286,,,0.022708158,,,-0.009618942,,,-0.018786693,,,-0.001660578,,,-0.040352505,,,-0.005317263,,,-0.014358974,,,-0.003103525,,,-0.04964539,,,-0.002841878,,,-0.022833323,,,-0.029017857,,,-0.011311054,,
16,10/1/2010 0:00,84.85,16.45,24.69,19.44,16.94,60.23,27.02,25.35,30.18,20.73,56.53,29.04,44.82,2.61,263.07,153.71,8.66,19.14,84.489,,,15.803,,,24.336,,,19.093,,,16.714,,,59.219,,,26.937,,,25.105,,,29.977,,,21.182,,,56.077,,,29.272,,,45.036,,,2.669,,,261.021,,,155.627,,,8.793,,,19.405,,,0.003666903,,,0.050446999,,,0.006933116,,,0.023696682,,,0.004744958,,,0.031865684,,,0.002597403,,,0.005553352,,,0.004326123,,,-0.024470588,,,0.03175762,,,0.00137931,,,-0.004663558,,,-0.054347826,,,-0.00904057,,,-0.03551484,,,-0.030235162,,,-0.014418126,,
17,10/4/2010 0:00,84.13,16.23,24.57,19.4,16.64,60.04,26.98,25.38,29.83,20.55,56.66,28.87,44.76,2.58,261.44,155.39,8.54,18.77,84.437,,,15.853,,,24.415,,,19.095,,,16.694,,,59.224,,,26.927,,,25.161,,,29.96,,,21.109,,,55.963,,,29.119,,,45.005,,,2.681,,,261.726,,,156.036,,,8.778,,,19.286,,,-0.011282172,,,0.026565465,,,-0.00445705,,,0.018372703,,,-0.018867925,,,0.012649688,,,-0.000370508,,,0.000788644,,,-0.012251656,,,-0.032941176,,,0.022374594,,,-0.002418798,,,-0.012356575,,,-0.061818182,,,-0.009133978,,,-0.026988103,,,-0.029545455,,,-0.031475748,,
18,10/5/2010 0:00,85.98,16.7,24.63,19.97,17.09,62.35,27.2,25.54,30.55,20.85,57.53,29.47,45.58,2.6,269.38,160.87,8.86,19.12,84.596,,,15.954,,,24.479,,,19.185,,,16.745,,,59.566,,,26.948,,,25.268,,,30.034,,,21.056,,,55.893,,,29.061,,,45.067,,,2.682,,,262.965,,,157.05,,,8.794,,,19.224,,,0.015232023,,,0.03985056,,,-0.002025932,,,0.039562728,,,0.013641756,,,0.028199208,,,0.011152416,,,0.009486166,,,0.014950166,,,-0.008087536,,,0.039197977,,,0.025043478,,,0.007738227,,,-0.047619048,,,0.019953807,,,0.011824643,,,0.005675369,,,-0.005720229,,
19,10/6/2010 0:00,85.84,17.08,24.63,19.49,17.02,61.51,27.53,25.78,30.87,20.69,56.63,29.37,45.88,2.48,267.44,155.4,8.87,19.18,84.786,,,16.106,,,24.546,,,19.272,,,16.82,,,59.966,,,27,,,25.333,,,30.145,,,20.984,,,56.07,,,29.037,,,45.157,,,2.668,,,263.883,,,157.407,,,8.799,,,19.21,,,0.015137181,0.051316595,,0.060869565,0.104786546,,0.002034174,0.079316389,,-0.002558854,0.088218872,,0.011289364,0.004129794,,0.011677632,0.080639494,,0.028389989,0.080031385,,0.028320702,0.025457438,,0.026946108,0.078616352,,0,0.009760859,,0.009087669,-0.006665497,,0.018730489,-0.010444744,,0.020235713,0.056655919,,-0.074626866,0.05982906,,0.01626387,0.122141568,,-0.010569209,0.106995298,,0.01954023,0.09913259,,-0.002600104,0.017506631,
20,10/7/2010 0:00,85.79,16.95,24.63,19.67,16.81,60.5,27.44,25.7,30.78,20.75,57.24,29.54,45.89,2.46,265.27,156.27,8.87,19.26,85.041,,,16.271,,,24.616,,,19.389,,,16.874,,,60.318,,,27.081,,,25.424,,,30.273,,,20.934,,,56.27,,,29.106,,,45.259,,,2.647,,,264.71,,,157.749,,,8.8,,,19.218,,,0.011078374,0.045964399,,0.030395137,0.078244275,,-0.002430134,0.069474598,,0.011831276,0.109419064,,-0.007674144,-0.015807963,,0.004482816,0.10260616,,0.015544041,0.060278207,,0.013806706,0.007053292,,0.019880716,0.05338809,,0.000964785,0.002899952,,0.012559703,-0.007628294,,0.017217631,-0.007058824,,0.023873271,0.053973358,,-0.057471264,0.064935065,,0.008362793,0.113129957,,0.016654739,0.097093513,,0.024249423,0.097772277,,0.006269592,0.028846154,
21,10/8/2010 0:00,86.44,17.26,24.75,19.62,16.65,62.16,27.7,25.56,31.05,20.69,57.59,30.06,45.9,2.49,268.44,155.55,9.02,19.29,85.191,,,16.43,,,24.636,,,19.438,,,16.866,,,60.589,,,27.148,,,25.425,,,30.367,,,20.847,,,56.387,,,29.187,,,45.338,,,2.614,,,265.163,,,157.231,,,8.806,,,19.202,,,0.027457506,0.040818784,,0.063462723,0.100063735,,0.007326007,0.063601203,,0.011340206,0.070960699,,0.000600962,-0.039238315,,0.035309793,0.155605131,,0.026686434,0.046467699,,0.007092199,0.016706444,,0.040898424,0.04969574,,0.006812652,-0.006721075,,0.016413696,-0.00380557,,0.041219259,0.007035176,,0.025469169,0.048423938,,-0.034883721,0.020491803,,0.026774786,0.112105394,,0.001029667,0.072240987,,0.056206089,0.101343101,,0.027703783,-0.02130898,
22,10/11/2010 0:00,86.29,17.15,24.67,19.61,16.88,62.38,27.66,25.29,30.97,20.75,57.06,30.11,45.95,2.48,269.69,153.03,9.06,19.31,85.366,,,16.579,,,24.651,,,19.5,,,16.868,,,60.99,,,27.219,,,25.433,,,30.459,,,20.797,,,56.614,,,29.298,,,45.43,,,2.586,,,265.585,,,156.597,,,8.819,,,19.191,,,0.00360549,0.039137765,,0.026946108,0.100064144,,0.001624036,0.060619089,,-0.018027041,0.075699397,,-0.012287888,-0.016889924,,0.000481155,0.14859142,,0.016911765,0.045351474,,-0.009788567,0.010791367,,0.013747954,0.05125594,,-0.004796163,0.003870343,,-0.008169651,-0.014677949,,0.021717,0.015171949,,0.008117595,0.045030703,,-0.046153846,0.024793388,,0.001150791,0.121558679,,-0.048735003,0.049948542,,0.022573363,0.102189781,,0.009937238,-0.017302799,
23,10/12/2010 0:00,86.79,17.16,24.37,19.75,16.81,63.29,27.84,25.48,31.17,20.73,56.93,30.03,45.94,2.53,270.97,156.48,9.15,19.49,85.536,,,16.714,,,24.62,,,19.57,,,16.853,,,61.39,,,27.304,,,25.445,,,30.556,,,20.745,,,56.765,,,29.407,,,45.492,,,2.564,,,266.297,,,156.275,,,8.854,,,19.202,,,0.011067102,0.042647765,,0.004683841,0.098591549,,-0.010556232,0.049074473,,0.013340174,0.072204126,,-0.012338425,-0.03722795,,0.028938384,0.158096981,,0.011260443,0.043087299,,-0.011636928,0.01433121,,0.009718173,0.053752535,,0.001933301,-0.006708194,,0.005297545,-0.025504964,,0.02247191,0.007718121,,0.001307759,0.036786278,,0.02016129,0.041152263,,0.013199222,0.126413369,,0.006949807,0.07583362,,0.03156708,0.103739445,,0.016162669,-0.011663286,
24,10/13/2010 0:00,87.31,17.36,24.06,20,17.28,65.07,28.02,25.91,31.48,20.96,57.19,30.41,46.15,2.6,271.92,155.17,9.2,19.89,85.798,,,16.844,,,24.558,,,19.649,,,16.895,,,61.833,,,27.416,,,25.506,,,30.694,,,20.739,,,56.948,,,29.573,,,45.584,,,2.551,,,267.078,,,155.893,,,8.893,,,19.268,,,0.017717683,0.049272924,,0.024188791,0.114964676,,-0.023142509,0.035283993,,0.016776817,0.089918256,,0.027959548,-0.015384615,,0.07553719,0.193944954,,0.021137026,0.052196771,,0.008171206,0.027766759,,0.02274204,0.055667337,,0.010120482,0.001433349,,-0.000873515,-0.008323218,,0.029451591,0.021841398,,0.005665722,0.037311755,,0.056910569,0.069958848,,0.025068798,0.129376583,,-0.007039099,0.047525822,,0.037204059,0.08490566,,0.03271028,0,
25,10/14/2010 0:00,86.99,17.28,23.91,20.16,17.36,63.42,28.29,25.75,31.52,21.1,56.98,30.36,46.27,2.56,270.74,155.53,9.27,19.81,86.041,,,16.962,,,24.491,,,19.711,,,16.948,,,62.095,,,27.568,,,25.574,,,30.84,,,20.78,,,57.034,,,29.726,,,45.714,,,2.539,,,267.836,,,155.74,,,8.95,,,19.326,,,0.006362795,0.0444231,,0.001158749,0.123537061,,-0.033939394,0.031047865,,0.027522936,0.075773746,,0.042642643,-0.018099548,,0.02027027,0.133714694,,0.021299639,0.06393381,,0.00743349,0.037469782,,0.015136876,0.059495798,,0.019816336,0.005719733,,-0.010592117,-0.016229282,,0.00998004,0.008637874,,0.008061002,0.035354665,,0.02811245,0.05785124,,0.008568023,0.103619762,,-0.000128576,0.048611111,,0.027716186,0.098341232,,0.026956973,0.000505051,
26,10/15/2010 0:00,87.15,17.39,23.82,20.17,17.55,63.38,28.54,25.77,31.7,21.18,57.66,30.38,46.14,2.59,301.03,164.64,9.65,20.05,86.271,,,17.056,,,24.404,,,19.784,,,17.009,,,62.41,,,27.72,,,25.616,,,30.992,,,20.825,,,57.147,,,29.86,,,45.846,,,2.537,,,271.632,,,156.833,,,9.049,,,19.417,,,0.009966392,0.029533373,,0.013994169,0.105530833,,-0.034454803,0.001682086,,0.028556859,0.040763674,,0.039691943,0.04216152,,0.016030779,0.056509418,,0.031814895,0.053914328,,0.018979834,0.038275584,,0.023571198,0.056666667,,0.020722892,-0.004699248,,0.010515247,-0.002422145,,0.008967121,-0.000657895,,0.004134929,0.023740848,,0.044354839,0.052845528,,0.116207497,0.18334054,,0.075867477,0.0881692,,0.065121413,0.110471807,,0.038322113,0.004509018,
27,10/18/2010 0:00,87.78,17.45,23.69,20.26,17.68,64.4,28.41,25.86,31.74,21.18,58.53,30.27,46.35,2.61,309.16,163.56,9.75,20.27,86.636,,,17.178,,,24.316,,,19.87,,,17.113,,,62.846,,,27.863,,,25.664,,,31.183,,,20.888,,,57.334,,,30,,,46.005,,,2.54,,,276.404,,,157.65,,,9.17,,,19.567,,,0.011406844,0.040170636,,0.016899767,0.112173359,,-0.02790316,-0.012505211,,0.025822785,0.062401678,,0.051754908,0.066344994,,0.017538316,0.092821992,,0.020474138,0.052612079,,0.014913658,0.05680425,,0.018286814,0.064743375,,0.02170767,-0.009354537,,0.02810469,0.005151984,,0.007992008,0.007321131,,0.008924684,0.03091637,,0.031620553,0.007722008,,0.140938111,0.203004008,,0.045245399,0.085119087,,0.06557377,0.120689655,,0.040020523,0.026849037,
28,10/19/2010 0:00,86.39,17.08,23.6,20.05,16.88,64.28,27.87,25.65,31.28,20.88,58.27,29.82,45.94,2.59,304.22,158.67,9.49,19.71,86.677,,,17.216,,,24.213,,,19.878,,,17.092,,,63.039,,,27.93,,,25.675,,,31.256,,,20.891,,,57.408,,,30.035,,,46.041,,,2.539,,,279.888,,,157.43,,,9.233,,,19.626,,,-0.010537166,0.029187515,,-0.016129032,0.097686375,,-0.019118869,-0.015025042,,0.0025,0.076799141,,-0.023148148,0.037492317,,-0.012140771,0.117718658,,-0.005353319,0.031840059,,-0.010034736,0.0206924,,-0.00635324,0.051075269,,-0.003816794,-0.024754787,,0.01888442,0.062158221,,-0.019401513,0.007092199,,-0.004550379,0.021342819,,-0.003846154,-0.011450382,,0.118784937,0.177960195,,0.022555906,0.045050385,,0.031521739,0.075963719,,-0.009049774,0.020186335,
29,10/20/2010 0:00,87.31,17.36,23.85,20.31,17.37,63.9,28.3,25.69,31.98,21.06,58.66,30.16,46.17,2.59,304.29,158.67,9.52,19.87,86.824,,,17.244,,,24.135,,,19.96,,,17.127,,,63.278,,,28.007,,,25.666,,,31.367,,,20.928,,,57.611,,,30.114,,,46.07,,,2.55,,,283.573,,,157.757,,,9.298,,,19.695,,,0.003678584,0.048894762,,0.00462963,0.134640523,,-0.00250941,-0.003343084,,0.007440476,0.097837838,,0.000576037,0.067609096,,0.00756859,0.121446121,,0.000353482,0.062711228,,-0.002330097,0.036304962,,0.014593909,0.084067797,,-0.001895735,-0.008941176,,0.029484029,0.061911658,,-0.006587615,0.045407279,,-0.002161228,0.028972587,,0.01171875,-0.029962547,,0.123919628,0.184007782,,0.020189031,0.038076546,,0.026968716,0.074492099,,0.003028773,0.035974974,
30,10/21/2010 0:00,87.44,17.29,24.68,20.28,17.17,64.25,28.51,25.66,31.66,21.29,58.31,30.21,46.45,2.55,306.3,164.97,9.49,19.96,86.989,,,17.278,,,24.14,,,20.021,,,17.163,,,63.653,,,28.114,,,25.662,,,31.455,,,20.982,,,57.718,,,30.181,,,46.126,,,2.559,,,287.676,,,158.627,,,9.36,,,19.765,,,0.003327596,0.029432541,,-0.005750431,0.103382259,,0.036104114,0.005295316,,0.005453644,0.060115003,,-0.021652422,0.02630006,,0.013726728,0.080740118,,-0.001051156,0.054753977,,-0.004268529,0.004305284,,-0.00126183,0.051477914,,0.005193579,-0.012523191,,0.01127298,0.033498759,,-0.005595787,0.032820513,,0.006718682,0.029705165,,-0.015444015,-0.095744681,,0.017506561,0.16062294,,0.002004373,0.026379643,,-0.016580311,0.059151786,,-0.004488778,0.02622108,
31,10/22/2010 0:00,87.65,17.32,24.43,20.6,17.5,64.25,28.96,25.78,31.56,21.44,58.75,30.46,46.32,2.71,306.57,169.13,9.43,19.93,87.11,,,17.284,,,24.108,,,20.119,,,17.248,,,63.862,,,28.24,,,25.684,,,31.506,,,21.057,,,57.834,,,30.221,,,46.168,,,2.581,,,291.489,,,159.985,,,9.401,,,19.829,,,-0.001480975,0.03678732,,-0.007449857,0.106002554,,0.031236809,-0.003670473,,0.016781836,0.084781464,,-0.010180995,0.037959668,,-0.002329193,0.10073668,,0.01935938,0.07458256,,-0.003093581,0.022610075,,-0.005671078,0.050249584,,0.012275732,0.008941176,,0.003758756,0.072275963,,0.006276842,0.050344828,,-0.000647249,0.028647568,,0.038314176,-0.018115942,,-0.008377539,0.154819754,,0.034054781,0.061241137,,-0.032820513,0.055991041,,-0.016773557,0.026261586,
32,10/25/2010 0:00,87.91,17.46,24.37,20.85,17.71,63.69,29.15,25.92,31.93,21.43,59.9,30.89,46.44,2.74,308.56,169,9.47,19.78,87.272,,,17.315,,,24.078,,,20.243,,,17.331,,,63.993,,,28.389,,,25.747,,,31.602,,,21.125,,,58.118,,,30.299,,,46.217,,,2.607,,,295.376,,,161.582,,,9.442,,,19.876,,,0.017594629,0.03314138,,0.022248244,0.104364326,,0.032627119,-0.012560778,,0.039900249,0.094488189,,0.049170616,0.044221698,,-0.009178594,0.074211503,,0.045927521,0.080029641,,0.010526316,0.022082019,,0.020780051,0.057284768,,0.026340996,0.008470588,,0.027973228,0.080837243,,0.035881958,0.067380788,,0.010883761,0.024713151,,0.057915058,-0.003636364,,0.014265992,0.16945234,,0.065103674,0.058234189,,-0.002107482,0.076136364,,0.003551497,0.020639835,
33,10/26/2010 0:00,87.89,17.32,24.28,20.77,17.68,63.47,29.1,25.85,31.92,21.4,59.99,31.32,46.34,2.73,309.61,169.95,9.45,20.33,87.382,,,17.331,,,24.069,,,20.345,,,17.418,,,64.011,,,28.515,,,25.784,,,31.677,,,21.192,,,58.424,,,30.428,,,46.257,,,2.627,,,299.24,,,162.929,,,9.472,,,19.96,,,0.006642996,0.037784862,,-0.002304147,0.078455791,,0.01802935,-0.016207455,,0.022648941,0.081207704,,0.017846862,0.048635824,,-0.006729264,0.046668865,,0.028268551,0.081784387,,0.006228104,0.02173913,,-0.001876173,0.060465116,,0.016144349,0.018078021,,0.022673031,0.083634393,,0.038461538,0.089391304,,0.003682045,0.024541234,,0.054054054,0,,0.017483322,0.172276703,,0.071090943,0.068935153,,-0.007352941,0.072644722,,0.023150478,0.057202288,
34,10/27/2010 0:00,87.62,17.17,23.98,21.42,17.76,60.86,28.65,25.69,31.7,21.33,62.48,31.29,46.14,2.77,308.54,167.51,9.44,20.45,87.413,,,17.312,,,24.061,,,20.487,,,17.466,,,63.59,,,28.578,,,25.762,,,31.699,,,21.229,,,58.953,,,30.516,,,46.256,,,2.644,,,302.902,,,164.163,,,9.496,,,20.016,,,0.002058554,0.036187323,,-0.006940428,0.066459627,,-0.028363047,-0.02441009,,0.056213018,0.096212897,,0.03436226,0.055258467,,-0.052762646,0.000986842,,0.004910558,0.070227867,,0.001169135,0.024730754,,0.001263424,0.054557552,,0.001878816,0.030932818,,0.07151432,0.113328582,,0.035749752,0.085327784,,-0.006673843,0.026017345,,0.08627451,0.03358209,,0.007313092,0.17244262,,0.015396739,0.066535082,,-0.005268704,0.085057471,,0.024549098,0.063442538,
